transaction_id,customer_id,payment_method,amount,promo_id,time_id
2835,399,Credit Card,46119.55,P01,60
2836,243,Cash,47722.48,P02,190
2837,793,E-Wallet,21579.72,P01,198
2838,358,E-Wallet,28060.45,,106
2839,140,Credit Card,9620.21,P01,173
2840,91,E-Wallet,18472.92,,78
2841,538,Cash,29849.16,,149
2842,795,Credit Card,24112.94,P01,298
2843,723,Cash,35346.16,P02,323
2844,402,E-Wallet,5498.59,P02,257
2845,728,E-Wallet,43346.88,,15
2846,245,Credit Card,27083.29,P01,102
2847,608,Credit Card,48343.5,,274
2848,644,Cash,16032.04,,185
2849,455,Credit Card,7067.36,P02,309
2850,448,E-Wallet,41752.15,P02,201
2851,63,Credit Card,8914.59,P01,132
2852,556,Credit Card,11925.48,P01,102
2853,169,Cash,15084.13,P01,314
2854,68,Credit Card,24668.73,,302
2855,944,E-Wallet,10517.19,P01,218
2856,217,E-Wallet,22324.35,P01,274
2857,268,Credit Card,29190.82,P01,132
2858,193,Cash,39055.06,P02,291
2859,56,E-Wallet,44206.83,P02,156
2860,366,Cash,11700.01,P02,162
2861,981,Credit Card,15668.14,P01,315
2862,382,Credit Card,37408.02,P02,352
2863,720,Credit Card,45411.26,P01,32
2864,359,Credit Card,47515.43,,321
2865,62,Cash,16689.97,P02,253
2866,869,Credit Card,13438.07,,29
2867,559,Credit Card,13998.1,P01,200
2868,982,Cash,38033.91,P01,82
2869,543,Cash,35462.37,P02,31
2870,749,E-Wallet,26445.15,P01,57
2871,649,Cash,34859.01,P01,264
2872,128,E-Wallet,20045.67,,268
2873,772,Credit Card,11085.61,P02,169
2874,958,Credit Card,34490.27,P02,244
2875,969,Cash,32239.28,P01,276
2876,236,Credit Card,20388.5,P01,135
2877,61,Credit Card,40964.22,,358
2878,871,E-Wallet,9831.77,P01,139
2879,950,Cash,31984.12,P01,195
2880,108,Credit Card,44656.26,P01,33
2881,793,Credit Card,26475.84,,321
2882,868,Cash,42991.8,P02,340
2883,713,E-Wallet,23221.67,,52
2884,227,Cash,40525.01,P01,177
2885,137,E-Wallet,15468.35,P01,297
2886,430,Credit Card,36862.46,P01,31
2887,503,Cash,48741.18,P01,33
2888,527,E-Wallet,12955.37,,202
2889,496,Cash,6241.34,,93
2890,700,Credit Card,48876.34,P01,128
2891,566,E-Wallet,17637.44,,260
2892,806,Cash,49369.76,P02,2
2893,110,E-Wallet,9521.1,,129
2894,674,E-Wallet,39419.21,,151
2895,195,Cash,16457.72,,92
2896,84,Cash,11692.68,P02,170
2897,190,Cash,19219.74,,247
2898,466,E-Wallet,43471.57,,247
2899,262,E-Wallet,27148.51,P01,114
2900,931,Cash,11826.43,P02,318
2901,115,Credit Card,21762.83,P02,261
2902,432,Credit Card,28363.67,P02,7
2903,897,E-Wallet,33298.01,,71
2904,472,E-Wallet,15471.52,,45
2905,184,E-Wallet,22380.93,P01,81
2906,777,Cash,7510.2,P01,132
2907,187,Credit Card,18864.75,,293
2908,363,Cash,32615.83,P01,324
2909,878,E-Wallet,29655.78,P01,316
2910,730,Cash,41362.52,,57
2911,232,E-Wallet,47657.85,,325
2912,253,E-Wallet,47085.79,P02,49
2913,124,Credit Card,32947.93,P02,57
2914,99,E-Wallet,38232.47,P01,78
2915,874,Credit Card,28305.53,P02,262
2916,879,Cash,17679.87,,286
2917,404,E-Wallet,11610.53,P01,167
2918,200,Cash,42968.46,P01,172
2919,597,E-Wallet,37187.24,P01,171
2920,656,Cash,49895.07,P02,103
2921,231,Cash,33986.94,P02,278
2922,295,Cash,23220.03,P02,134
2923,59,E-Wallet,16215.54,P02,183
2924,218,E-Wallet,18107.36,,358
2925,919,Cash,45397.02,P01,78
2926,736,Credit Card,33169.88,P02,316
2927,729,Credit Card,20552.78,P01,96
2928,364,Credit Card,28537.42,P01,263
2929,227,Cash,37927.62,P01,313
2930,568,E-Wallet,41966.46,,268
2931,96,Cash,5011.24,P01,153
2932,531,E-Wallet,8386.31,,104
2933,906,Cash,40571.33,P01,192
2934,443,E-Wallet,15550.79,,215
2935,96,Cash,36108.9,P02,116
2936,491,Credit Card,31834.99,,356
2937,792,Credit Card,19347.97,P02,93
2938,327,Cash,28783.54,P02,228
2939,144,Cash,9239.74,P01,38
2940,102,Cash,17531.72,P02,139
2941,578,Cash,33782.35,,341
2942,610,Credit Card,20624.82,P01,362
2943,255,E-Wallet,12089.42,P01,120
2944,791,Credit Card,45053.59,P02,156
2945,770,Credit Card,28231.23,P02,14
2946,405,E-Wallet,38998.57,P02,44
2947,877,Cash,39776.38,,171
2948,690,E-Wallet,7147.23,P02,84
2949,302,E-Wallet,9656.19,P01,116
2950,61,Credit Card,14107.71,,67
2951,454,Cash,37588.67,P02,232
2952,671,Cash,28929.29,,348
2953,561,Cash,10129.01,,194
2954,900,Cash,21147.61,P01,91
2955,253,Credit Card,5595.96,P02,309
2956,578,Credit Card,19855.15,P01,101
2957,340,Credit Card,41508.6,P01,332
2958,160,Cash,27793.92,P01,88
2959,466,E-Wallet,29662.41,,177
2960,774,Credit Card,33832.27,P02,91
2961,260,Credit Card,30074.89,,336
2962,700,Cash,47229.14,P01,130
2963,552,Cash,25164.25,,248
2964,146,Cash,30888.66,P02,324
2965,667,Credit Card,45649.41,,212
2966,805,Credit Card,21514.9,P01,308
2967,575,Cash,26507.66,,244
2968,317,Credit Card,46827.06,P01,365
2969,164,Credit Card,37647.48,,118
2970,211,Credit Card,31438.89,P01,310
2971,620,Credit Card,10298.92,P01,116
2972,640,Cash,5993.1,,96
2973,52,Cash,42363.39,P02,296
2974,115,E-Wallet,49025.68,P01,254
2975,134,Cash,21238.16,,47
2976,846,Credit Card,48479.79,,339
2977,675,Cash,22459.11,,333
2978,434,Credit Card,24967.96,,70
2979,390,Credit Card,42671.01,P01,22
2980,416,E-Wallet,42111.33,P02,337
2981,422,Credit Card,39186.84,P02,229
2982,433,Cash,39648.64,,198
2983,541,E-Wallet,12450.59,P02,175
2984,68,E-Wallet,49106.26,P01,125
2985,372,Cash,16958.94,P02,194
2986,181,Credit Card,18689.28,P02,194
2987,1,Cash,28168.06,,231
2988,728,E-Wallet,24640.82,,78
2989,544,Cash,29151.71,P01,249
2990,69,E-Wallet,20464.65,P01,155
2991,632,Cash,12043.28,P02,41
2992,64,Credit Card,29315.21,P01,260
2993,594,Cash,11407.41,P02,45
2994,927,Cash,39847.84,P01,161
2995,230,Cash,44193.17,P01,45
2996,216,Credit Card,22301.96,P01,195
2997,852,Cash,26929.97,P01,153
2998,124,E-Wallet,7499.85,P01,128
2999,869,Cash,11453.55,P02,44
3000,778,E-Wallet,10671.39,P02,344
3001,957,E-Wallet,28999.66,P02,139
3002,937,Cash,47050.69,P01,309
3003,671,E-Wallet,39327.22,P02,42
3004,615,Cash,13358.41,P01,87
3005,25,Credit Card,12322.8,P02,69
3006,521,E-Wallet,32651.37,,112
3007,243,E-Wallet,44285.36,P02,239
3008,863,E-Wallet,12198.88,P01,174
3009,523,Cash,22295.65,P01,352
3010,602,Credit Card,28620.7,P01,90
3011,150,Credit Card,33761.91,P02,179
3012,898,Credit Card,17662.08,P01,2
3013,595,Cash,45489.66,P02,213
3014,872,Credit Card,9480.28,P01,226
3015,394,Credit Card,48635.96,P01,253
3016,885,Cash,33624.6,,143
3017,643,Cash,48231.28,,357
3018,9,Cash,42566.23,,3
3019,946,Cash,27755.58,,329
3020,482,Cash,7832.1,,125
3021,441,Credit Card,15635.15,P02,275
3022,822,Cash,14911.32,P02,299
3023,23,E-Wallet,35289.83,,299
3024,572,Credit Card,15857.62,,154
3025,176,E-Wallet,24279.82,,57
3026,209,Cash,13678.27,P02,257
3027,37,Credit Card,10173.99,,264
3028,223,Cash,31229.24,P01,364
3029,275,Credit Card,49680.45,P01,226
3030,543,Credit Card,34549.54,P01,254
3031,738,Cash,21318.76,,230
3032,624,Cash,23325.49,P01,125
3033,558,Cash,29623.46,P01,118
3034,392,Credit Card,26496.68,,221
3035,836,E-Wallet,5616.23,P02,243
3036,27,E-Wallet,23601.4,,253
3037,501,E-Wallet,12941.53,P02,126
3038,849,Cash,14316.36,P02,144
3039,835,E-Wallet,14221.5,P01,323
3040,369,Cash,46539.4,P02,103
3041,885,Credit Card,11188.27,P02,262
3042,955,Credit Card,29983.33,P01,172
3043,848,E-Wallet,16293.75,P01,201
3044,287,Credit Card,22595.3,P01,221
3045,279,Credit Card,27669.24,P02,14
3046,93,E-Wallet,30431.28,P02,265
3047,302,E-Wallet,31769.45,P02,153
3048,594,Cash,38411.89,P01,147
3049,860,Cash,13369.92,,219
3050,737,E-Wallet,28601.39,P01,361
3051,120,Credit Card,47029.94,P02,358
3052,31,Credit Card,13361.46,,68
3053,630,Cash,8611.05,,316
3054,383,Cash,31910.5,P02,187
3055,607,Cash,15987.24,P01,169
3056,941,E-Wallet,26153.57,,165
3057,179,E-Wallet,28736.58,P02,221
3058,810,Cash,39517.49,,35
3059,416,Credit Card,14487.45,P02,364
3060,698,Credit Card,29466.3,P01,272
3061,148,Cash,21279.92,P01,38
3062,332,Credit Card,21347.59,,84
3063,293,Credit Card,44084.43,P02,8
3064,975,Credit Card,42884.47,,231
3065,865,Cash,40305.36,P02,288
3066,743,E-Wallet,34386.87,P02,35
3067,283,Credit Card,39694.54,,234
3068,762,Credit Card,45544.56,,337
3069,71,Cash,43847.57,P01,209
3070,905,Credit Card,29391.92,,344
3071,541,E-Wallet,15735.16,,308
3072,125,E-Wallet,20297.06,P02,196
3073,310,E-Wallet,9669.58,P02,1
3074,285,Cash,30555.57,P02,350
3075,260,Credit Card,49559.84,P01,125
3076,959,Cash,29908.85,P01,221
3077,716,Cash,22626.58,,235
3078,661,Credit Card,34383.21,,41
3079,607,Cash,17175.52,,25
3080,896,Cash,5699.27,P01,31
3081,750,E-Wallet,5202.17,P01,233
3082,981,E-Wallet,37543.58,,220
3083,554,E-Wallet,45049.25,P01,261
3084,422,Credit Card,8419.09,P01,125
3085,897,Credit Card,6203.12,P01,330
3086,732,E-Wallet,38316.31,,144
3087,640,E-Wallet,24893.73,P01,120
3088,311,Cash,11690.92,P01,260
3089,545,Credit Card,36019.74,P01,70
3090,36,E-Wallet,14085.17,P02,182
3091,33,E-Wallet,15922.07,P01,246
3092,775,E-Wallet,17373.76,P02,147
3093,965,Cash,34397.25,P01,88
3094,584,Credit Card,7886.28,P02,311
3095,151,Cash,30178.17,P02,152
3096,726,Cash,39506.08,P01,198
3097,828,Cash,44320.83,P01,176
3098,377,Credit Card,13332.55,,124
3099,600,Credit Card,21620.19,,101
3100,683,E-Wallet,7976.25,P02,108
3101,519,E-Wallet,28215.92,,149
3102,208,Cash,27853.64,P01,42
3103,427,Credit Card,43810.97,P01,228
3104,853,Cash,38518.84,P02,307
3105,903,Credit Card,8026.66,P02,227
3106,59,E-Wallet,12363.32,,60
3107,788,Cash,31510.66,P02,241
3108,828,Cash,29765.86,P01,338
3109,850,E-Wallet,28770.66,,105
3110,443,Cash,46595.31,P02,187
3111,636,Credit Card,28078.51,P01,38
3112,695,Cash,42292.78,,311
3113,807,Credit Card,44708.67,P02,179
3114,204,E-Wallet,33810.84,P02,322
3115,524,E-Wallet,5792.45,,226
3116,27,E-Wallet,7296.01,P01,180
3117,335,Cash,16088.38,P02,114
3118,829,Credit Card,28853.04,P01,29
3119,578,E-Wallet,15585.41,P02,113
3120,810,Credit Card,39039.87,,147
3121,932,Credit Card,37890.57,P02,126
3122,680,Cash,10078.55,P01,149
3123,521,Cash,17952.81,,336
3124,464,Cash,36551.25,P01,162
3125,557,Cash,16250.81,,183
3126,787,E-Wallet,25641.54,,249
3127,546,E-Wallet,16342.44,P01,290
3128,770,Cash,43067.34,P02,52
3129,435,Cash,26891.57,P02,91
3130,727,Cash,29511.19,P01,248
3131,776,Credit Card,6162.64,P01,193
3132,334,Cash,29192.72,P01,24
3133,73,Cash,44783.04,P02,355
3134,555,Credit Card,10100.78,P02,182
3135,320,Cash,42883.95,P01,127
3136,49,Cash,8091.94,P02,27
3137,763,Cash,11877.02,P02,21
3138,311,Cash,13878.62,P01,268
3139,84,Cash,6702.14,P02,109
3140,92,Credit Card,31414.24,,94
3141,294,E-Wallet,42222.34,P02,59
3142,962,Credit Card,12142.84,P01,155
3143,138,Cash,5583.41,P02,262
3144,220,Cash,30771.55,P02,207
3145,435,Cash,13878.84,P02,197
3146,535,Credit Card,8104.04,P01,263
3147,660,E-Wallet,17507.67,P01,281
3148,399,Cash,28643.86,,81
3149,785,Credit Card,47459.13,P01,179
3150,152,Credit Card,18743.23,P01,228
3151,241,E-Wallet,38476.32,P02,74
3152,493,Cash,37108.54,P01,165
3153,690,Cash,27594.88,P01,172
3154,740,Cash,40659.52,,123
3155,416,Cash,45891.49,P01,46
3156,812,Credit Card,6264.2,P02,179
3157,793,Credit Card,43736.39,P02,6
3158,302,Credit Card,19888.13,P01,135
3159,752,E-Wallet,48587.16,P01,152
3160,557,Cash,21299.18,P01,315
3161,651,E-Wallet,17894.14,,259
3162,843,E-Wallet,35110.29,P02,38
3163,719,Credit Card,40493.74,P01,239
3164,748,Cash,7410.62,,325
3165,819,Cash,37143.52,,241
3166,817,Credit Card,23721.56,P02,55
3167,815,E-Wallet,33318.64,P01,335
3168,722,Credit Card,11957.43,P01,149
3169,729,Credit Card,24203.61,,333
3170,962,Cash,40324.49,P01,45
3171,91,Cash,46347.99,,80
3172,765,Cash,43582.59,P02,215
3173,870,E-Wallet,47576.49,P02,295
3174,844,E-Wallet,42385.72,,40
3175,688,E-Wallet,35169.96,P02,291
3176,313,Credit Card,23481.89,P02,270
3177,979,E-Wallet,21464.26,,143
3178,278,Cash,24129.67,P02,252
3179,381,Credit Card,42157.71,P01,86
3180,443,Cash,39887.38,P01,283
3181,95,Credit Card,31168.63,,167
3182,416,Cash,24957.76,P02,349
3183,71,E-Wallet,15648.15,P01,105
3184,547,Credit Card,34593.17,P01,124
3185,15,Cash,27698.53,P01,238
3186,695,Credit Card,36725.97,,102
3187,261,Credit Card,9343.69,P01,104
3188,366,Cash,24844.11,P02,249
3189,701,E-Wallet,30385.32,P01,228
3190,713,Credit Card,24009.17,,244
3191,672,E-Wallet,6939.12,,228
3192,566,Credit Card,38465.85,P02,39
3193,959,Credit Card,27965.07,,160
3194,533,Cash,37204.04,P02,349
3195,176,Credit Card,11127.31,P01,293
3196,589,E-Wallet,38633.52,,27
3197,892,Cash,48442.44,,269
3198,65,Cash,6990.33,,281
3199,629,Credit Card,33223.66,P01,32
3200,877,Cash,36729.34,P02,295
3201,274,E-Wallet,34830.02,P02,336
3202,120,Credit Card,39780.69,,14
3203,517,Cash,16608.58,P02,256
3204,284,Cash,9626.08,,193
3205,641,Credit Card,9625.78,,36
3206,220,E-Wallet,27956.56,,339
3207,621,E-Wallet,17338.1,P02,159
3208,332,Credit Card,11401.6,P01,43
3209,882,E-Wallet,44542.74,P02,286
3210,709,Credit Card,8998.19,P01,51
3211,527,E-Wallet,39614.95,P02,35
3212,732,Cash,28806.73,P02,26
3213,123,Credit Card,42260.29,,348
3214,851,E-Wallet,20309.57,P01,85
3215,222,E-Wallet,21608.15,,312
3216,282,Credit Card,32863.07,P02,71
3217,516,Cash,30114.75,,31
3218,395,Cash,40337.93,P01,321
3219,518,Cash,45114.94,P01,336
3220,824,E-Wallet,25485.7,P01,315
3221,912,E-Wallet,17070.18,P02,179
3222,169,Credit Card,17230.18,P02,344
3223,239,Cash,15925.0,P02,318
3224,887,Cash,41082.37,P02,70
3225,855,Cash,12703.6,P01,126
3226,116,Cash,37823.02,P02,5
3227,764,Cash,26378.95,P02,119
3228,504,Cash,32616.34,P01,39
3229,795,Credit Card,9002.16,P02,138
3230,664,Cash,34066.93,,219
3231,191,Credit Card,49864.08,,264
3232,860,Credit Card,23936.73,P01,354
3233,119,Credit Card,11948.81,,51
3234,512,Cash,35892.29,P02,61
3235,273,E-Wallet,7318.27,P02,175
3236,722,Credit Card,38854.3,,269
3237,790,Credit Card,12272.96,P01,350
3238,240,Credit Card,35021.45,P01,86
3239,93,E-Wallet,25963.31,,198
3240,768,E-Wallet,44724.86,P02,268
3241,451,Cash,7770.39,P01,336
3242,88,Cash,7070.97,P01,319
3243,630,E-Wallet,36818.8,P02,353
3244,997,Credit Card,23349.46,P01,7
3245,436,Credit Card,29547.19,P01,91
3246,65,E-Wallet,34421.44,P02,119
3247,434,Cash,35283.2,P01,108
3248,461,E-Wallet,39023.25,P02,332
3249,964,E-Wallet,38237.99,P01,304
3250,151,E-Wallet,10959.73,P02,79
3251,941,E-Wallet,48998.17,,333
3252,928,E-Wallet,41941.62,,269
3253,575,Credit Card,17306.22,,131
3254,642,Cash,11339.05,P02,211
3255,742,E-Wallet,9313.33,,8
3256,468,Credit Card,47317.58,P01,45
3257,980,E-Wallet,35991.82,P01,59
3258,281,E-Wallet,47448.45,P01,289
3259,749,Cash,16516.6,P01,135
3260,255,E-Wallet,47539.37,,359
3261,975,E-Wallet,29395.93,P02,225
3262,439,Credit Card,15952.78,P02,14
3263,429,E-Wallet,21571.21,P02,99
3264,685,Credit Card,44699.78,,139
3265,624,E-Wallet,18366.11,P01,239
3266,336,Cash,33601.51,P02,248
3267,798,E-Wallet,48714.31,P02,158
3268,697,Cash,32310.01,P02,48
3269,181,Cash,37546.99,P02,325
3270,853,Credit Card,17755.44,P02,194
3271,282,Credit Card,5014.15,P02,143
3272,377,Credit Card,20097.47,P01,55
3273,844,Credit Card,7305.81,P01,250
3274,584,Credit Card,48577.49,,200
3275,911,Credit Card,11232.11,,91
3276,516,E-Wallet,9450.44,P02,159
3277,928,E-Wallet,36181.07,,254
3278,443,Cash,5939.77,P01,11
3279,266,Cash,47326.09,,33
3280,726,Cash,15144.72,P01,177
3281,169,Credit Card,5796.96,P02,294
3282,489,E-Wallet,24354.86,,245
3283,890,E-Wallet,12434.58,P01,341
3284,915,Credit Card,32140.5,,184
3285,747,Credit Card,33748.44,,15
3286,143,E-Wallet,47862.56,,91
3287,362,Cash,46824.17,P02,30
3288,364,Credit Card,28638.52,,202
3289,534,E-Wallet,21444.94,P01,194
3290,187,Credit Card,17888.08,,16
3291,253,Cash,29400.04,P01,182
3292,973,E-Wallet,49528.72,P02,80
3293,579,E-Wallet,10828.57,P02,92
3294,806,Cash,26717.44,P02,31
3295,161,Cash,43834.28,P01,41
3296,353,Credit Card,45435.41,P02,88
3297,902,E-Wallet,18747.62,P02,258
3298,550,Credit Card,10933.93,,314
3299,488,E-Wallet,18426.55,P01,232
3300,692,Cash,46503.62,P02,179
3301,739,Credit Card,24615.18,P01,246
3302,757,Cash,7799.63,,31
3303,931,Credit Card,30846.45,,206
3304,265,E-Wallet,34385.17,,146
3305,65,Cash,46938.81,P02,108
3306,946,E-Wallet,36848.9,,236
3307,743,Credit Card,47645.28,P01,323
3308,497,Cash,31629.41,P02,227
3309,752,E-Wallet,19227.25,,288
3310,566,Credit Card,5940.82,P01,255
3311,37,E-Wallet,28714.53,,113
3312,33,E-Wallet,23709.49,,76
3313,268,Cash,48299.93,P01,28
3314,74,Credit Card,19697.1,P02,223
3315,594,Cash,44490.12,,96
3316,490,Cash,38839.93,P01,44
3317,649,Credit Card,27236.96,P02,211
3318,619,Credit Card,49654.31,P01,67
3319,318,Credit Card,18769.12,,155
3320,281,E-Wallet,36201.55,P02,293
3321,949,Credit Card,8534.51,P02,44
3322,994,E-Wallet,47647.16,P01,114
3323,202,Cash,22906.48,,49
3324,827,Credit Card,38797.59,,100
3325,655,Cash,17011.56,P02,352
3326,102,Credit Card,46847.44,,32
3327,166,E-Wallet,31925.08,,357
3328,406,Cash,27071.61,P01,153
3329,134,E-Wallet,6480.8,,193
3330,563,Cash,39745.09,,282
3331,510,E-Wallet,33335.82,,76
3332,554,Credit Card,28776.39,P02,186
3333,123,Cash,13411.9,,345
3334,939,E-Wallet,15966.1,P01,167
3335,456,E-Wallet,47728.44,P02,171
3336,839,Credit Card,6488.17,,299
3337,619,E-Wallet,17474.46,,153
3338,257,E-Wallet,5969.69,,349
3339,971,E-Wallet,10553.15,P01,241
3340,382,Credit Card,40230.33,P01,96
3341,893,Cash,45408.08,P02,132
3342,467,Cash,31508.6,P01,278
3343,743,Credit Card,21008.43,P01,181
3344,587,Credit Card,15041.78,P02,119
3345,41,Cash,42304.47,,154
3346,640,Cash,10307.11,P01,237
3347,992,E-Wallet,14049.68,P01,196
3348,635,Cash,33879.25,,261
3349,584,Cash,16107.29,,294
3350,693,Credit Card,18829.59,P01,238
3351,504,Credit Card,39862.63,P02,332
3352,232,E-Wallet,48530.47,P02,151
3353,198,Cash,7967.76,,250
3354,978,E-Wallet,45277.53,P02,47
3355,860,Cash,46147.68,,258
3356,880,E-Wallet,34292.91,,73
3357,654,Cash,10888.66,P01,153
3358,461,Cash,19401.34,,34
3359,250,E-Wallet,39192.44,,303
3360,648,Credit Card,40350.72,P02,266
3361,24,Credit Card,28259.44,P01,301
3362,109,E-Wallet,41007.1,P02,249
3363,506,Cash,22027.44,P01,146
3364,392,E-Wallet,46225.37,,25
3365,325,Cash,25323.91,P02,351
3366,666,E-Wallet,24655.34,P01,70
3367,842,E-Wallet,25083.77,P02,212
3368,948,Credit Card,42867.36,P02,297
3369,940,E-Wallet,49831.13,P01,198
3370,762,Cash,17308.85,P02,147
3371,743,Credit Card,10794.57,P01,271
3372,765,E-Wallet,10649.47,,29
3373,942,Cash,34176.62,P01,233
3374,986,E-Wallet,48294.09,,294
3375,44,E-Wallet,44411.23,P01,133
3376,913,Credit Card,28104.55,P01,36
3377,43,E-Wallet,13422.39,P01,353
3378,283,Credit Card,19800.82,P01,194
3379,440,Cash,32072.87,P01,64
3380,124,Cash,43338.87,P01,6
3381,1000,Credit Card,29165.42,P02,3
3382,377,Credit Card,10596.92,,226
3383,415,E-Wallet,35668.41,P01,68
3384,938,Cash,20836.9,,345
3385,884,Cash,8738.44,,300
3386,686,E-Wallet,6934.02,,96
3387,779,Credit Card,12794.11,P01,351
3388,937,Credit Card,28824.53,P01,196
3389,995,E-Wallet,15578.34,P01,254
3390,491,Cash,43595.28,,212
3391,197,Cash,49810.55,,143
3392,796,E-Wallet,36456.57,,55
3393,220,Cash,15019.08,,177
3394,546,Credit Card,40524.61,P01,202
3395,23,Cash,39065.17,P02,2
3396,341,Cash,15773.63,P02,235
3397,946,Credit Card,8787.97,,326
3398,293,E-Wallet,45821.57,,8
3399,824,E-Wallet,41026.72,P02,87
3400,740,E-Wallet,34292.43,P02,354
3401,608,Cash,7233.52,P02,65
3402,685,Credit Card,12069.99,,270
3403,180,E-Wallet,18780.53,P01,154
3404,343,E-Wallet,21486.26,P02,218
3405,799,Credit Card,10419.14,,242
3406,934,Cash,8678.18,P01,20
3407,838,E-Wallet,6476.51,P02,58
3408,766,Cash,11272.28,P01,148
3409,130,Credit Card,36649.97,,224
3410,113,E-Wallet,44190.13,P01,349
3411,658,E-Wallet,11985.35,P02,19
3412,347,Cash,41525.31,P01,115
3413,311,E-Wallet,37281.18,,38
3414,57,Credit Card,9672.66,P01,32
3415,546,Credit Card,9952.52,P01,232
3416,379,E-Wallet,12046.06,,199
3417,682,E-Wallet,17684.73,,241
3418,708,Cash,35745.82,P02,295
3419,196,E-Wallet,12899.41,,23
3420,32,Credit Card,7315.3,P02,18
3421,980,Cash,45456.53,,297
3422,192,Credit Card,12197.62,P01,205
3423,940,Cash,36885.69,P01,345
3424,728,E-Wallet,25586.54,,93
3425,848,Cash,6714.75,,243
3426,878,Cash,21640.22,,165
3427,316,E-Wallet,32107.97,,126
3428,99,E-Wallet,16276.39,P01,69
3429,419,Cash,35723.78,,74
3430,669,Credit Card,34164.75,,338
3431,539,Cash,43479.07,P01,83
3432,140,Credit Card,33391.87,P02,269
3433,413,Cash,33382.26,,8
3434,946,Cash,13661.37,,356
3435,106,Credit Card,47966.18,P01,10
3436,565,Credit Card,25626.92,P01,141
3437,22,E-Wallet,46118.4,P02,225
3438,164,Credit Card,6502.19,,310
3439,24,Cash,13247.77,P02,307
3440,475,Credit Card,17193.32,P02,361
3441,55,Cash,31130.79,,338
3442,674,Cash,28584.33,P01,170
3443,580,E-Wallet,14145.32,P01,106
3444,539,Credit Card,15729.2,P02,330
3445,737,E-Wallet,47646.74,P02,334
3446,611,Credit Card,49209.49,,58
3447,332,Credit Card,29065.7,P02,86
3448,87,Credit Card,14141.82,P02,261
3449,939,E-Wallet,10550.77,,172
3450,69,E-Wallet,38695.2,,362
3451,95,E-Wallet,9293.34,P02,136
3452,470,Cash,30256.3,,57
3453,148,Cash,26717.89,,219
3454,336,E-Wallet,35430.91,P02,229
3455,762,Cash,40458.66,P01,136
3456,10,Credit Card,33123.18,,166
3457,833,Cash,29264.39,,174
3458,732,E-Wallet,44482.18,,294
3459,231,E-Wallet,41533.79,,95
3460,539,Credit Card,23006.89,P02,126
3461,784,Credit Card,17813.29,P01,266
3462,426,E-Wallet,36477.67,,101
3463,602,Credit Card,35760.22,P01,144
3464,243,Credit Card,37824.69,,190
3465,981,Credit Card,26024.59,P01,116
3466,871,E-Wallet,31692.37,P01,152
3467,900,E-Wallet,43841.3,P02,303
3468,14,Cash,26750.01,P02,73
3469,7,Credit Card,41383.82,P01,81
3470,655,E-Wallet,27485.48,,188
3471,214,Credit Card,32621.09,,12
3472,834,E-Wallet,14787.96,,62
3473,328,Cash,6541.54,P02,52
3474,694,E-Wallet,25858.76,P01,80
3475,932,Cash,29167.89,,132
3476,502,E-Wallet,28163.75,,153
3477,19,Cash,30905.61,P01,38
3478,908,Cash,6983.54,P02,29
3479,456,Cash,41604.78,,50
3480,151,Credit Card,9777.02,,30
3481,92,E-Wallet,27677.3,P01,2
3482,606,Credit Card,24881.14,,311
3483,253,Cash,37074.18,P02,155
3484,136,Credit Card,15740.21,P02,255
3485,408,Cash,16785.45,P02,287
3486,498,Cash,15605.79,,332
3487,137,E-Wallet,14965.49,,268
3488,144,Cash,5469.31,P01,320
3489,594,Credit Card,5069.05,P01,53
3490,584,Cash,7641.77,P01,103
3491,549,E-Wallet,9688.35,P01,34
3492,539,Cash,6775.62,P01,339
3493,48,Credit Card,32325.54,,8
3494,12,Credit Card,7053.98,P02,173
3495,355,Cash,10202.75,,50
3496,916,Credit Card,45051.24,P01,352
3497,175,Cash,19218.89,P02,95
3498,648,Cash,12233.95,,95
3499,622,Credit Card,32509.67,P01,345
3500,446,Credit Card,35835.15,P01,247
3501,664,E-Wallet,32881.46,P02,215
3502,380,Credit Card,45212.24,P02,280
3503,866,Credit Card,29182.23,P02,123
3504,153,Cash,14057.79,,105
3505,8,E-Wallet,39866.65,P02,199
3506,348,E-Wallet,10870.41,P02,68
3507,571,E-Wallet,44375.26,P02,3
3508,434,Credit Card,15198.74,P01,143
3509,346,E-Wallet,11997.58,P01,359
3510,606,E-Wallet,45460.39,P01,28
3511,705,E-Wallet,20448.82,P02,332
3512,938,E-Wallet,7993.07,P02,84
3513,712,E-Wallet,42944.21,P02,206
3514,605,Cash,38760.43,,326
3515,473,Cash,7357.9,,15
3516,348,Cash,46248.06,P01,190
3517,79,Cash,7696.24,P02,230
3518,236,E-Wallet,23030.72,,66
3519,892,Credit Card,49023.84,,286
3520,338,Credit Card,47116.9,P01,70
3521,771,Cash,33543.78,P01,254
3522,29,E-Wallet,15736.74,,188
3523,384,Credit Card,10376.17,,94
3524,124,Credit Card,17600.45,P02,57
3525,668,Credit Card,27926.91,P01,319
3526,568,Credit Card,23526.22,P01,338
3527,475,E-Wallet,18625.51,P01,129
3528,731,Cash,7395.81,P02,266
3529,943,Credit Card,25679.35,P01,117
3530,715,E-Wallet,34283.38,P02,299
3531,680,Cash,49924.52,P01,197
3532,402,Cash,11144.65,P01,125
3533,629,Cash,24882.35,,315
3534,811,Credit Card,15171.58,,105
